,Date_Time,Score,URL,IP,Length,digits,digit_ratio,Hyperlinks
382,2023-02-11 09:19:48,4.2,http://logiticas.embutidosmiguel.com/public/tHsfoJLbU2sSspZK2rO3K7nINyYvTKtU/,185.68.109.166,77,4,0.05194805194805195,0.0
383,2023-02-11 09:19:44,5.7,http://logiticas.embutidosmiguel.com/public/hUpJygMKJew6xRyFLo7hHE3jqJ7eMjZI/,185.68.109.166,77,4,0.05194805194805195,0.0
384,2023-02-11 09:19:41,6.2,http://logiticas.embutidosmiguel.com/public/6aTpK3Cb3seF6JtbXhC6hnC3VeOICMRD/,185.68.109.166,77,6,0.07792207792207792,0.0
385,2023-02-11 09:19:37,4.2,http://logiticas.embutidosmiguel.com/public,185.68.109.166,43,0,0.0,0.0
387,2023-02-11 09:19:34,6.0,http://latinofiesta.co/MyGov/prohqcker3.php,13.236.78.149,43,1,0.023255813953488372,1.0
388,2023-02-11 09:19:29,6.0,http://latinofiesta.co/MyGov/prohqcker2.php,13.236.78.149,43,1,0.023255813953488372,0.0
389,2023-02-11 09:19:24,4.8,http://latinofiesta.co/MyGov/otp2.html,13.236.78.149,38,1,0.02631578947368421,1.0
394,2023-02-11 09:19:17,6.0,http://jyoti0552cs171011.github.io/Netflixclone/,2606:50c0:8002::153,48,10,0.20833333333333334,0.0
395,2023-02-11 09:19:16,2.5,http://invoiceapp.duckdns.org/onedrive/,192.3.194.103,39,0,0.0,3.0
398,2023-02-11 09:19:07,6.5,http://gyanbikashmili.github.io/Netflix-Clone/,2606:50c0:8001::153,46,0,0.0,0.0
400,2023-02-11 09:19:04,2.0,http://get-rewards.line.pm/,20.66.41.139,27,0,0.0,0.0
402,2023-02-11 09:19:01,1.8,http://freefirespin017.duckdns.org/,20.253.129.34,35,3,0.08571428571428572,1.0
405,2023-02-11 09:18:55,5.5,http://fb-business-appeal-4066b.web.app/,199.36.158.100,40,4,0.1,0.0
411,2023-02-11 09:18:42,2.8,http://educlip.org/verify/arves/,69.49.244.168,32,0,0.0,8.0
412,2023-02-11 09:18:41,1.8,http://educlip.org/verify/arves,69.49.244.168,31,0,0.0,8.0
413,2023-02-11 09:18:40,6.4,http://distritomed.com/forms.office.com/r/y2bm3ZfBmn,52.255.189.8,52,2,0.038461538461538464,1.0
414,2023-02-11 09:18:39,1.5,http://distritomed.com/,52.255.189.8,23,0,0.0,1.0
418,2023-02-11 09:18:23,5.3,http://caloundrawoodworkingclub.com.au/wp-admin/includes/linkedin/lin/,116.0.21.36,70,0,0.0,0.0
419,2023-02-11 09:18:20,2.9,http://bayraksigorta.com.tr/a/,185.15.196.34,30,0,0.0,16.0
421,2023-02-11 09:18:16,3.9,http://att-107399-104763.weeblysite.com/,199.34.228.96,40,12,0.3,0.0
422,2023-02-11 09:18:08,4.0,http://appst2f.world.global.prod.fastly.net/all/apps/facebook/,151.101.192.249,62,1,0.016129032258064516,0.0
425,2023-02-11 09:18:02,5.1,http://agency.crostracker.com/.phpintel2/V54B21896B872D2321FF0C8E896B896B872D232872D2329B39A81030916550F11106E1C01D169EFC157F7896B872D232896B872D232E6A/en/mail/,74.208.236.39,160,83,0.51875,0.0
427,2023-02-11 09:18:00,4.5,http://acikdenizbank.co.in/,190.14.39.135,27,0,0.0,14.0
429,2023-02-11 09:17:54,4.5,http://9dook6.weebly.com/,199.34.228.54,25,2,0.08,4.0
430,2023-02-11 09:17:53,5.0,http://885639308183899.my.id/,51.81.221.223,29,15,0.5172413793103449,0.0
432,2023-02-11 09:17:44,1.0,http://41a23dg2-56jh2s-31fg13-a4hg1.com/,103.153.3.23,40,14,0.35,0.0
435,2023-02-11 09:17:36,5.0,http://359947454830193.my.id/,207.244.70.217,29,15,0.5172413793103449,0.0
437,2023-02-11 07:48:20,4.7,http://verificadispositivoapp.com/,81.88.53.3,34,0,0.0,0.0
439,2023-02-11 07:48:11,5.4,https://wwwinfoview.efiwallet.com/jp.php,155.94.145.71,40,0,0.0,0.0
443,2023-02-11 07:47:10,6.6,https://saison-citara.com/WebPc/login.html,157.7.137.55,42,0,0.0,0.0
444,2023-02-11 07:47:08,2.2,https://saison-citara.com/,157.7.137.55,26,0,0.0,0.0
449,2023-02-11 07:46:05,5.0,https://btconnect-f5cb31.webflow.io/,151.101.66.132,36,3,0.08333333333333333,0.0
453,2023-02-11 07:45:43,5.5,http://dik.lelicriso.it/avvizo/rennnove/web/login.php,34.172.51.111,53,0,0.0,1.0
454,2023-02-11 07:45:36,2.0,http://atendimentobtgcorporate.com/btg/acesso/?hash=4b2cb6d6cd22e8ab6446584d7af70df8,20.104.197.169,84,18,0.21428571428571427,1.0
457,2023-02-11 06:29:07,2.5,https://produkte-dkb.konto-24.info/,52.77.243.146,35,2,0.05714285714285714,1.0
460,2023-02-11 04:53:43,5.6,https://xxsxwqysh.com/jp,173.254.231.92,24,0,0.0,0.0
464,2023-02-11 04:53:05,2.4,https://valuable-courageous-ping.glitch.me/jkwd.html#redacted@abuse.ionos.com,107.20.84.128,77,0,0.0,0.0
465,2023-02-11 04:53:01,2.2,https://uqr.to/1fs4x,13.58.57.95,20,2,0.1,0.0
467,2023-02-11 04:52:44,2.0,https://s.micasauacl-jp.icu/,46.101.230.26,28,0,0.0,25.0
468,2023-02-11 04:52:42,3.5,https://s.micaeczucl-jp.icu/,46.101.230.26,28,0,0.0,25.0
470,2023-02-11 04:52:35,4.5,https://service-sms.info,81.161.229.243,24,0,0.0,0.0
474,2023-02-11 04:52:29,3.3,https://sedasdcurity-addasdmin.wikaba.com/,34.97.253.229,42,0,0.0,2.0
475,2023-02-11 04:52:15,3.6,https://s3.amazonaws.com/appforest_uf/f1676017928390x353927162106245900/authrenew.html#andreia.ferreira@cgd.pt,52.217.226.48,110,32,0.2909090909090909,0.0
478,2023-02-11 04:52:10,2.1,https://prom3r1c4cr.webcindario.com,5.57.226.202,35,3,0.08571428571428572,1.0
479,2023-02-11 04:52:08,4.7,https://prasimax.com/home/sub/css/skin-up/ONEChf/,109.106.252.78,49,0,0.0,0.0
480,2023-02-11 04:52:00,3.0,https://onlineluizadigital.blogspot.com/?gclid=EAIaIQobChMIvp2Tj_uL_QIVHxTUAR2R3AtSEAAYAiAAEgKi1vD_BwE,2607:f8b0:4006:80c::2001,102,4,0.0392156862745098,12.0
482,2023-02-11 04:51:51,2.1,https://manunoelsou.rds.land/andersonlinslisns?gclid=EAIaIQobChMI7eiWgvaL_QIVROZcCh3RMQDfEAAYAyAAEgKOfPD_BwE,34.68.90.188,108,2,0.018518518518518517,0.0
490,2023-02-11 04:51:16,5.2,https://en.accountsresolve.live/imp/index.html,43.154.59.46,46,0,0.0,0.0
491,2023-02-11 04:51:14,4.5,https://email-validate-ionos011.glitch.me/?common=5SP8QTZEIU1NNOB0AZHCKZMXR7QGZ&appsuite=AA17A8B64a12b12397c2399cC2c50b709&default0=6895BA818758AaBA8723552Aa08A9c#redacted@abuse.ionos.com,35.172.245.207,187,51,0.2727272727272727,0.0
492,2023-02-11 04:51:12,1.2,http://sedasdcurity-addasdmin.wikaba.com/,34.97.253.229,41,0,0.0,2.0
493,2023-02-11 04:51:10,2.4,https://dsdufour.com/index.html,69.73.184.9,31,0,0.0,3.0
495,2023-02-11 04:51:05,2.6,https://digitalluizaonline.blogspot.com/?gclid=EAIaIQobChMImsfMsaOM_QIVkdZ3Ch26uQAJEAAYASAAEgJEM_D_BwE,142.250.80.65,102,3,0.029411764705882353,12.0
496,2023-02-11 04:51:04,2.6,https://digitalluizaonline.blogspot.com/?gclid=EAIaIQobChMIg7OqhKeM_QIV0-J3Ch06nQh_EAAYAiAAEgJS9_D_BwE,2607:f8b0:4006:80c::2001,102,6,0.058823529411764705,12.0
498,2023-02-11 04:50:57,4.4,https://dapps.instantresolver.live/page1.html,47.251.34.10,45,1,0.022222222222222223,25.0
499,2023-02-11 04:50:45,4.0,https://chrome-connect1.blogspot.com/,142.250.80.65,37,1,0.02702702702702703,9.0
510,2023-02-11 04:49:59,2.0,http://notification-service.builderallwppro.com/dechu/Verifiera_din_leveransadress/index.php,69.60.116.155,92,0,0.0,25.0
513,2023-02-11 04:49:45,1.0,http://fanalfds-53d2s-a213-a4221.com/,103.153.3.23,37,10,0.2702702702702703,0.0
517,2023-02-11 04:49:31,1.5,http://apaajalahygpetingmasuk325we.rf.gd/,185.27.134.100,41,3,0.07317073170731707,0.0
518,2023-02-11 04:49:29,1.0,http://acceyountwe4sgsupportid.rf.gd/,185.27.134.221,37,1,0.02702702702702703,0.0
519,2023-02-11 04:49:27,4.5,http://228445444483621.my.id/,51.81.221.223,29,15,0.5172413793103449,0.0
521,2023-02-11 04:49:23,5.0,http://100001948263637.my.id/,51.81.221.223,29,15,0.5172413793103449,0.0
523,2023-02-11 01:46:30,1.0,http://myetherwallet.nft-wallet.finance,47.254.134.209,39,0,0.0,25.0
524,2023-02-11 01:46:24,1.0,http://looksrare.nft-wallet.finance,47.254.134.209,35,0,0.0,0.0
525,2023-02-11 01:46:17,1.5,http://jaxx-wallet.com,47.254.134.209,22,0,0.0,1.0
526,2023-02-11 01:46:00,3.5,http://connectwallet.42web.io/,185.27.134.113,30,2,0.06666666666666667,0.0
527,2023-02-11 01:45:55,4.5,http://appzerion.com,47.254.134.209,20,0,0.0,4.0
528,2023-02-11 01:45:53,2.0,http://1inch.media,47.254.134.209,18,1,0.05555555555555555,0.0
533,2023-02-10 22:53:14,3.2,http://vcst.vdtsrelh.ddnss.ch,51.210.113.204,29,0,0.0,0.0
534,2023-02-10 22:53:12,3.5,http://TTMTECH.CO,67.223.118.135,17,0,0.0,1.0
537,2023-02-10 22:52:34,2.6,https://tinyurl.com/ywj9s2xm,172.67.1.225,28,2,0.07142857142857142,1.0
538,2023-02-10 22:52:01,5.9,https://microsoftde-activation-novon.formstack.com/forms/cal_state_la,13.225.63.122,69,0,0.0,3.0
541,2023-02-10 22:51:37,7.1,https://docs.google.com/forms/d/e/1FAIpQLSemflQ-HjSX6CQ_DkNEsou6y9WVu2iAM29KbxFIJ0tBJczZ0Q/viewform?usp=pp_url,142.251.40.110,110,9,0.08181818181818182,3.0
544,2023-02-10 22:51:02,5.3,https://boredapeyachtclub2.blogspot.com/,142.250.80.65,40,1,0.025,12.0
545,2023-02-10 22:51:00,1.4,http://Saks.kz,195.210.46.45,14,0,0.0,25.0
546,2023-02-10 22:50:39,3.8,http://clob.ai,13.248.243.5,14,0,0.0,21.0
547,2023-02-10 21:29:30,5.7,http://xnab.ru/,176.124.210.208,15,0,0.0,4.0
548,2023-02-10 21:29:28,3.1,http://www-whats.com/,47.242.68.94,21,0,0.0,25.0
552,2023-02-10 21:29:21,5.0,http://www.ndnmag.fr/en/61441d0192a28f1fdf2c864c6cda28ee/execution.html?validation=e1s1,46.182.4.120,87,21,0.2413793103448276,0.0
553,2023-02-10 21:29:19,6.4,http://www.ndnmag.fr/en/607ae2047dd9fe8f6c7b1ae880cc9e4a/execution.html,46.182.4.120,71,17,0.23943661971830985,0.0
554,2023-02-10 21:29:17,3.0,http://www.iniciocludad.com/,2800:6c0:2::9b,28,0,0.0,6.0
555,2023-02-10 21:29:14,6.8,http://www.gama.com.tn/post/BIbAZTGkMv4276/,102.219.176.81,43,4,0.09302325581395349,25.0
557,2023-02-10 21:29:11,4.5,http://www.damlataspalmbeach.com/e-file.html,45.10.150.73,44,0,0.0,0.0
559,2023-02-10 21:29:07,5.1,http://www.arnsupershop.in/,103.50.163.55,27,0,0.0,25.0
561,2023-02-10 21:28:59,3.1,http://wordpress-938682-3262815.cloudwaysapps.com/secu-ca/secu-pass/b71c878d04e16d4/region.php?particulier,161.35.174.32,106,23,0.2169811320754717,0.0
562,2023-02-10 21:28:57,3.1,http://wordpress-938682-3262815.cloudwaysapps.com/secu-ca/secu-pass/8146b17c9d9ab5d/region.php?particulier=,161.35.174.32,107,22,0.205607476635514,0.0
563,2023-02-10 21:28:55,3.1,http://wordpress-938682-3262815.cloudwaysapps.com/secu-ca/secu-pass/6eb7cfe41b42cbd/region.php?particulier=,161.35.174.32,107,19,0.17757009345794392,0.0
564,2023-02-10 21:28:53,3.1,http://wordpress-938682-3262815.cloudwaysapps.com/secu-ca/secu-pass/49705cd18131f00/region.php?particulier=,161.35.174.32,107,25,0.2336448598130841,0.0
565,2023-02-10 21:28:52,3.6,http://wordpress-938682-3262815.cloudwaysapps.com/secu-ca/secu-pass/223abfac490d5ab/region.php?particulier,161.35.174.32,106,20,0.18867924528301888,0.0
566,2023-02-10 21:28:50,2.3,http://wordpress-938682-3262815.cloudwaysapps.com/secu-ca/secu-pass/115675e11e14be0/region.php?particulier=,161.35.174.32,107,24,0.22429906542056074,0.0
567,2023-02-10 21:28:47,3.6,http://wordpress-937486-3258132.cloudwaysapps.com/ca-cr/espace-secure/a2047be13483cea/region.php?particulier=,144.126.226.156,109,22,0.2018348623853211,0.0
568,2023-02-10 21:28:45,6.2,http://wordpress-937486-3258132.cloudwaysapps.com/ca-cr/espace-secure/89320912b52b456/region.php?particulier,144.126.226.156,108,26,0.24074074074074073,0.0
569,2023-02-10 21:28:42,3.5,http://word-office.org/,192.119.111.90,23,0,0.0,0.0
570,2023-02-10 21:28:41,4.5,http://whskbgaas.com/,216.83.44.234,21,0,0.0,1.0
572,2023-02-10 21:28:34,5.7,http://wantpp.com/,27.124.4.153,18,0,0.0,1.0
573,2023-02-10 21:28:32,4.7,http://vn10022023vn-apps-1312962597.cos.sa-saopaulo.myqcloud.com/fx.htm,43.135.205.15,71,18,0.2535211267605634,0.0
574,2023-02-10 21:28:29,4.5,http://virkunare.cf/,162.240.223.232,20,0,0.0,0.0
576,2023-02-10 21:28:21,2.7,http://usps-verf.myftp.org/,204.48.22.123,27,0,0.0,25.0
577,2023-02-10 21:28:19,4.9,http://u1938293.cp.regruhosting.ru/,2a00:f940:2:2:1:4:0:115,35,7,0.2,1.0
579,2023-02-10 21:28:16,5.4,http://u1938036.cp.regruhosting.ru/,31.31.198.250,35,7,0.2,1.0
580,2023-02-10 21:28:14,3.9,http://u1937082.cp.regruhosting.ru/,31.31.198.238,35,7,0.2,7.0
582,2023-02-10 21:28:05,5.4,http://u1936925.cp.regruhosting.ru/,2a00:f940:2:2:1:4:0:100,35,7,0.2,0.0
583,2023-02-10 21:28:03,6.8,http://u1928937.plsk.regruhosting.ru/spin/5804374443,31.31.198.190,52,17,0.3269230769230769,0.0
584,2023-02-10 21:28:00,6.9,http://u1928937.plsk.regruhosting.ru/lambo/5922227708/,31.31.198.190,54,17,0.3148148148148148,0.0
585,2023-02-10 21:27:58,5.4,http://u1925979.plsk.regruhosting.ru/SPINM19/,31.31.198.209,45,9,0.2,0.0
587,2023-02-10 21:27:54,7.0,http://tma-intl.com/digitale/8e9cb6833c77db65438eac86c6b1ac35/index.html,203.128.6.226,72,19,0.2638888888888889,12.0
588,2023-02-10 21:27:51,1.4,http://test2341.pages.dev/,172.66.47.67,26,4,0.15384615384615385,2.0
589,2023-02-10 21:27:49,3.9,http://tangerine.online-auth.org/,77.83.100.7,33,0,0.0,25.0
590,2023-02-10 21:27:46,4.6,https://yintaotie.com.cn/,155.94.129.146,25,0,0.0,0.0
592,2023-02-10 21:27:35,1.2,https://xn--h1aida4g.051.xn--p1acf/,95.142.38.90,35,6,0.17142857142857143,0.0
601,2023-02-10 21:27:13,5.0,https://www.solutionfun.info/landingpage/7f82b552-cf1d-4f5f-acc2-d02638d4819d/s6VCFPGPGACQLCR1_qsh2OwDSa0jrDDBdZIiSgxi_GE,108.138.128.45,121,23,0.19008264462809918,0.0
602,2023-02-10 21:27:11,6.3,https://www.shar-file.duckdns.org/office365/,35.160.37.189,44,3,0.06818181818181818,0.0
607,2023-02-10 21:26:57,5.6,https://www.giftsformobile.com/bemob/iframe/french/tunisia/orange/survey-lander/?click_id=8jsuB3YmXsJRsM8N3Cyafb&bemobdata=c%3D2d7dcdd3-f6fd-4e12-ac57-cd8f57fd2616..l%3Db52be36c-784d-4d70-ba44-f05481d57f58..a%3D0..b%3D0,136.243.127.251,219,47,0.2146118721461187,0.0
608,2023-02-10 21:26:55,3.6,https://www.exprovider.com/,198.46.81.153,27,0,0.0,0.0
609,2023-02-10 21:26:47,2.5,https://www.cr-mufg.life/,45.11.92.118,25,0,0.0,5.0
612,2023-02-10 21:26:42,4.5,https://www.azimuthship.com/olz/Adobee/,202.59.9.216,39,0,0.0,1.0
613,2023-02-10 21:26:38,5.6,https://www.attemplate.com/nam/ec032b63-a947-49b0-994f-a8bdac9eea50/5460ea00-4b40-4319-a0e0-7ca33614895c/ca3a0c25-b6be-43f6-8429-fc4489c85632/login?id=NllFMCtnK0M4MXZYUE5rZVBhbWZCM3pUVzQ5QnAvWGZoNGgwc2hXcXllRnN4Z0JjMEhVdUhuZHlKSTJHb01VUUcvTU5HZE5MSDl2eGZXVnBZSHpaVWhJVVpleUtkS01oLzcxSjkyVURKNk0vUDdDU1RYeTBQN01DM0JucW9xS1M2MkNSVVFUNE5JT0J2QVpZRlVsemxVQWVEdTdxN2pZWTdyajI1WUpIcDZBcnhoRUhrOW02enQwOUxqVktZSTJ1L09lYjY1QWxVbGxZUmgrUHo4RjZRR0xGMjV4SFdRTThvd0ZMUjg4WldaWEpqcnJEdEZIdy9nRUZPakk3NjdEUGpkV0xvSDhzNWNTb3RTRlFFU2ZEYTdnU1FuaExIZElFeHZnYmVobldLcXJpNHQrRmpBQXIyUlU4ZitTc3NRejdBalNwMXB6VWNCdElDb0RQVWxyTVducy9Pa09Wc1B1cHBHWEFRd0hCM3FwcTFVbFo1K3FuTkhVRllrR3d0bk1ENDd3WTdzUTZiWGVUNldPZ0t0cFJpQT09,2620:1ec:29:1::40,695,129,0.1856115107913669,4.0
614,2023-02-10 21:26:36,4.3,https://www.attemplate.com/gbr/2e8b3e91-7b2d-435d-acda-a68ba2653e5a/fa66fff4-ee61-4e91-9154-ba93deed842f/1a00d2bb-3564-4919-aa40-18e928a41cc1/login?id=RTRYbjJ4ZlRMdW1wSmwrRDlzQmJkalBMWUhwaUFvUXUzZkQ2bWFUK0MwVkI1ME00bGw4eXdDb0xhL1VqTFdOWUVLdXliZFkzVGJKL2o1c0c2RnoyVitwNDY0d1RpRUpqdW43K2JOeUJsYWh2T2pOUGxDRUNlcS9jM0xSZzMyckkyQlhFdTNwTHJ5aEYvdmZBQUluSGd1eDBjWmw5L0t1enlUdHB1TXF4emJ4Mks0U1hCdTFZcW5DNSt2MDJnVTkxT3plVDhvdTNzeVJKWURFT3liYUx3ZTRCbVE0RDhkVTBzaGRiUVVzdjZubFRBZkhUTi8yZGVYNjZMVEFzNGJxOXMwNmFSUzc4WUJaQmF4UUNqSHVkaGJ5cW9UTlF3MFYwanU5Mk1zeVlQNUU4RlR6YmwyVkZwSDZUMXNuMkhGOEI3cGNRTnMyWlZpNDB5QlBEVlEwZjJOZURVcUIzN1NwTlZjQzdvYm80dlA2M3d4RGNOVEIyUmJXYlQ3YmFVRHFI,2620:1ec:29:1::40,663,114,0.17194570135746606,4.0
625,2023-02-10 21:26:00,6.0,https://wordpress-108774-0.cloudclusters.net/pstt/otp.php,68.64.164.85,57,7,0.12280701754385964,0.0
626,2023-02-10 21:25:59,6.0,https://wordpress-108774-0.cloudclusters.net/pstt/otp2.php,68.64.164.85,58,8,0.13793103448275862,0.0
627,2023-02-10 21:25:58,6.0,https://wordpress-108774-0.cloudclusters.net/pstt/cc.php,68.64.164.85,56,7,0.125,0.0
628,2023-02-10 21:25:56,2.5,https://wordpress-108774-0.cloudclusters.net/pstt/,68.64.164.85,50,7,0.14,23.0
630,2023-02-10 21:25:52,3.0,https://whatosp.org/,206.238.220.8,20,0,0.0,1.0
631,2023-02-10 21:25:47,2.9,https://vrtualsdesblq-proces.com/mua/VALIDATEPASS/scis/j6UnVHZsitlYrxStPNFUN4TsSjgEJkN7dlDp6FXSjFxO/3D/no-back-button,52.2.206.163,117,5,0.042735042735042736,0.0
632,2023-02-10 21:25:42,4.6,https://voicemail10022033-vm-1312962597.cos.ap-chengdu.myqcloud.com/fx.htm,114.117.223.48,74,18,0.24324324324324326,0.0
634,2023-02-10 21:25:29,5.9,https://u1929169.plsk.regruhosting.ru/millon/,31.31.198.204,45,7,0.15555555555555556,0.0
635,2023-02-10 21:25:27,2.9,https://trustwallet-verify.tccadr.org/,69.73.182.127,38,0,0.0,4.0
636,2023-02-10 21:25:26,3.6,https://trustwallet.kehpca.org/,161.97.133.157,31,0,0.0,4.0
637,2023-02-10 21:25:24,1.9,https://trust-wallet.kehpca.org/,161.97.133.157,32,0,0.0,5.0
640,2023-02-10 21:25:15,2.9,https://tiarafauziah.com/8shxzwl/Gbz53-NM0i21445356-7TiL3jC1i-aY85z7ZBUE54443ncb2aMxjelmboiib-uvipxed45z70k-gqah89fltjor-nwcb-WFZLXi-gkM-O5BKwR61Vf-EcYBWD/,194.163.42.204,155,33,0.2129032258064516,0.0
644,2023-02-10 21:25:06,3.5,https://tangerine.online-auth.org/secret-question-ing.php,77.83.100.7,57,0,0.0,25.0
645,2023-02-10 21:25:04,6.1,https://tangerine.online-auth.org/pin.php,77.83.100.7,41,0,0.0,25.0
649,2023-02-10 21:24:56,7.3,https://subha603.github.io/netflix.github.io/,2606:50c0:8003::153,45,3,0.06666666666666667,0.0
650,2023-02-10 21:24:42,2.4,https://stourbridgedanceacademy.co.uk/0003/quad/,69.49.246.78,48,4,0.08333333333333333,0.0
652,2023-02-10 21:24:36,5.1,https://stemcomunnilty.com/prefiles7414184784168241014,185.149.120.37,54,19,0.35185185185185186,25.0
658,2023-02-10 21:24:27,6.5,https://steamcomnunnity.com/gift/79328423423894234,185.149.120.37,50,17,0.34,0.0
659,2023-02-10 21:24:26,6.4,https://steamcomnmunity.su/profiles/76561124208347242,185.149.120.37,53,17,0.32075471698113206,0.0
667,2023-02-10 21:24:09,3.0,https://s.micscseuocl-jp.icu/,46.101.230.26,29,0,0.0,25.0
668,2023-02-10 21:24:07,5.6,https://slipperyillfatedmemorypool.kjkubjygyuvhoi.repl.co/,34.149.204.188,58,0,0.0,0.0
669,2023-02-10 21:24:03,6.5,https://sleamcomnunily.com/profflies/76561199426346727,185.149.120.37,54,17,0.3148148148148148,25.0
671,2023-02-10 21:23:57,7.1,https://services.postale.justns.ru/nj/n/m/p/files/login/login.php,91.229.90.148,65,0,0.0,0.0
672,2023-02-10 21:23:55,3.1,https://service-sms.info/,81.161.229.243,25,0,0.0,0.0
674,2023-02-10 21:23:47,1.4,https://securityalert.ro/?rid=OVT2d0E,31.14.161.246,37,2,0.05405405405405406,1.0
675,2023-02-10 21:23:33,2.8,https://sc3-app.com.ar/,167.250.5.42,23,1,0.043478260869565216,24.0
677,2023-02-10 21:23:27,3.6,https://salamatkoodak.ir/verify/americanfirst/,95.217.54.122,46,0,0.0,1.0
678,2023-02-10 21:23:24,1.8,https://salamatkoodak.ir/verify/americanfirst,95.217.54.122,45,0,0.0,1.0
681,2023-02-10 21:23:17,2.0,https://s4f3ly-s3cur3.my.id/,103.153.3.23,28,4,0.14285714285714285,4.0
684,2023-02-10 21:23:09,3.4,https://s4f3ly-s3cur3.ansm4sp32sfw.my.id/,103.153.3.23,41,7,0.17073170731707318,4.0
685,2023-02-10 21:23:06,6.8,https://s3.amazonaws.com/appforest_uf/f1676047913567x397543993633433100/connectssx.html?email=3mail@b.c,54.231.230.168,103,33,0.32038834951456313,0.0
686,2023-02-10 21:23:05,6.8,https://s3.amazonaws.com/appforest_uf/f1676035681952x889707872043228900/topman.html#3mail@b.c,52.217.93.126,93,33,0.3548387096774194,3.0
687,2023-02-10 21:23:03,6.8,https://s3.amazonaws.com/appforest_uf/f1676034669807x179861553913435400/authpasss.html?email=3mail@b.c,52.216.250.198,102,33,0.3235294117647059,0.0
688,2023-02-10 21:23:02,6.7,https://s3.amazonaws.com/appforest_uf/f1676032568066x513885521593510800/open.html,52.217.234.192,81,32,0.3950617283950617,3.0
689,2023-02-10 21:23:00,6.7,https://s3.amazonaws.com/appforest_uf/f1676032361935x801926196626019000/carting.html,54.231.226.72,84,32,0.38095238095238093,0.0
690,2023-02-10 21:22:58,6.7,https://s3.amazonaws.com/appforest_uf/f1676031254173x862806108093901300/to.html,52.216.212.32,79,32,0.4050632911392405,3.0
691,2023-02-10 21:22:56,6.8,https://s3.amazonaws.com/appforest_uf/f1676029237110x128497432826402130/minisi.html#3mail@b.c,52.216.217.48,93,33,0.3548387096774194,3.0
692,2023-02-10 21:22:55,6.7,https://s3.amazonaws.com/appforest_uf/f1676028863580x518327116906462900/soup.html,52.216.240.214,81,32,0.3950617283950617,3.0
693,2023-02-10 21:22:54,7.5,https://s3.amazonaws.com/appforest_uf/f1676022844094x963720260546928100/ghostpair.html?email=info@google.com,52.216.204.157,108,32,0.2962962962962963,0.0
694,2023-02-10 21:22:52,6.7,https://s3.amazonaws.com/appforest_uf/f1676022503591x759442542219710000/action.html,52.216.52.176,83,32,0.3855421686746988,3.0
695,2023-02-10 21:22:49,6.8,https://s3.amazonaws.com/appforest_uf/f1676022422089x975645139171306100/bmx.html?email=3mail@b.c,52.216.244.134,96,33,0.34375,0.0
696,2023-02-10 21:22:47,6.7,https://s3.amazonaws.com/appforest_uf/f1676022002942x426681642034868700/vems.html,52.217.68.78,81,32,0.3950617283950617,0.0
697,2023-02-10 21:22:44,6.8,https://s3.amazonaws.com/appforest_uf/f1676014349967x206503186878574960/tnd.htm?email=3mail@b.c,54.231.133.72,95,33,0.3473684210526316,0.0
698,2023-02-10 21:22:43,7.3,https://s3.amazonaws.com/appforest_uf/f1675978564416x879083009761160800/loginauth.html?email=3mail@b.c,52.216.56.192,102,33,0.3235294117647059,0.0
699,2023-02-10 21:22:41,6.7,https://s3.amazonaws.com/appforest_uf/f1675961640678x653279337691153900/ongod.html,52.217.234.80,82,32,0.3902439024390244,0.0
700,2023-02-10 21:22:40,6.8,https://s3.amazonaws.com/appforest_uf/f1675945032680x526728807176923840/AuthenConfirmedOut.html?email=3mail@b.c,52.216.218.56,111,33,0.2972972972972973,0.0
701,2023-02-10 21:22:38,6.7,https://robopugtees.com/wp-content/themes/rshMicro365/officeonline/cgi-bin1/,69.49.245.48,76,4,0.05263157894736842,0.0
702,2023-02-10 21:22:37,5.2,https://robinhudlogn.imweb.me/,18.164.96.108,30,0,0.0,18.0
703,2023-02-10 21:22:35,6.9,https://ridm.in/zz/amilie/ameli/index.php,217.21.74.232,41,0,0.0,6.0
704,2023-02-10 21:22:33,6.1,https://rbinhoodlogiinus.imweb.me/,18.164.96.70,34,0,0.0,18.0
705,2023-02-10 21:22:29,2.1,https://pushtan2.0-update.com/actions/,81.161.229.243,38,2,0.05263157894736842,0.0
706,2023-02-10 21:22:28,3.4,https://prolifepark.it/com/login/reset/entry/verifyIDPwdScreen/BOA/,185.56.218.3,67,0,0.0,0.0
707,2023-02-10 21:22:26,3.4,https://prolifepark.it/com/login/reset/entry/verifyIDPwdScreen/BOA,185.56.218.3,66,0,0.0,0.0
709,2023-02-10 21:22:22,6.7,https://pressurepointhydraulics.com.au/LOTOFBOX/0ffice2023/office-3D8/index.php,116.0.19.203,79,7,0.08860759493670886,1.0
710,2023-02-10 21:22:19,5.9,https://preciseconst.com.au/gogofuckme/index.php,69.49.244.31,48,0,0.0,3.0
711,2023-02-10 21:22:18,3.6,https://powerpad.com.cn/,155.94.151.164,24,0,0.0,0.0
712,2023-02-10 21:22:09,2.1,http://sparkassse-trier.de/home.html,178.254.21.28,36,0,0.0,15.0
715,2023-02-10 21:21:52,4.0,https://orovalleyacupuncturepainclinic.com/afcuuu/DOMAIN/,173.231.197.97,57,0,0.0,12.0
