,Unnamed: 0,Date_Time,Score,URL,IP,Length,digits,digit_ratio,Hyperlinks,Sus_Words
178,1030,2023-02-08 10:59:36,3.6,http://www.coreos-tracking.es/,20.199.17.199,30,0,0.0,0.0,0.0
179,1031,2023-02-08 10:59:33,4.0,http://www.chronicpaindoctor.net/category/en-espanol/trasfondo/,35.209.31.219,63,0,0.0,25.0,0.0
180,1037,2023-02-08 10:59:19,5.7,http://www.2026bet365u.com/,103.183.199.71,27,7,0.2592592592592592,0.0,0.0
181,1038,2023-02-08 10:59:12,5.7,http://www.2026bet365j.com/,103.183.199.71,27,7,0.2592592592592592,0.0,0.0
182,1044,2023-02-08 10:58:40,3.5,http://upsexpressmails.com/services/international-trade/paperless-invoice.html,31.22.4.94,78,0,0.0,23.0,1.0
183,1045,2023-02-08 10:58:37,5.4,http://u1933953.cp.regruhosting.ru/,2a00:f940:2:2:1:4:0:111,35,7,0.2,7.0,0.0
184,1054,2023-02-08 10:58:10,5.0,https://www.ndnmag.fr/en/ee6fe83397cc9698f90dd02e45c8115e/execution.html?validation=e1s1,46.182.4.120,88,22,0.25,0.0,0.0
185,1055,2023-02-08 10:58:08,5.0,https://www.ndnmag.fr/en/d51995ec2122e8bbf5265382d0881c6a/execution.html?validation=e1s1,46.182.4.120,88,24,0.2727272727272727,0.0,0.0
186,1056,2023-02-08 10:58:06,5.0,https://www.ndnmag.fr/en/c6a5aa333bc0a3d6e1f4de67d8a81a7d/execution.html?validation=e1s1,46.182.4.120,88,18,0.2045454545454545,0.0,0.0
187,1057,2023-02-08 10:58:03,5.0,https://www.ndnmag.fr/en/c0b4b1c4f4a8450e96ed1b63b7fc909a/execution.html?validation=e1s1,46.182.4.120,88,20,0.2272727272727272,0.0,0.0
188,1058,2023-02-08 10:58:00,5.0,https://www.ndnmag.fr/en/a1365ea193e42fef79b4e655fbf8840c/execution.html?validation=e1s1,46.182.4.120,88,21,0.2386363636363636,0.0,0.0
189,1059,2023-02-08 10:57:57,5.0,https://www.ndnmag.fr/en/84f40fc53b8d8814a18aedca37aaac14/execution.html?validation=e1s1,46.182.4.120,88,19,0.2159090909090909,0.0,0.0
190,1060,2023-02-08 10:57:55,5.0,https://www.ndnmag.fr/en/6e7917116e9b2c4192ac1f6f72d86c29/execution.html?validation=e1s1,46.182.4.120,88,24,0.2727272727272727,0.0,0.0
191,1062,2023-02-08 10:57:51,5.0,https://www.ndnmag.fr/en/36d2197ee1c1ac693d9a493d7891c38f/execution.html?validation=e1s1,46.182.4.120,88,23,0.2613636363636363,0.0,0.0
192,1063,2023-02-08 10:57:49,5.0,https://www.ndnmag.fr/en/29cfef6f51c475b5f554ae88e0b2b3ae/execution.html?validation=e1s1,46.182.4.120,88,19,0.2159090909090909,0.0,0.0
193,1064,2023-02-08 10:57:46,5.0,https://www.ndnmag.fr/en/218d4a1677bfa512917a41084eedaa38/execution.html?validation=e1s1,46.182.4.120,88,23,0.2613636363636363,0.0,0.0
194,1065,2023-02-08 10:57:44,5.0,https://www.ndnmag.fr/en/065a911216abd16c24388120ede80795/execution.html?validation=e1s1,46.182.4.120,88,26,0.2954545454545454,0.0,0.0
195,1066,2023-02-08 10:57:41,5.5,https://www.multfuros.com.br/express.html,162.214.150.44,41,0,0.0,0.0,0.0
196,1067,2023-02-08 10:57:39,6.5,https://www.mufgloan.com/login.html,159.65.1.25,35,0,0.0,2.0,0.0
197,1082,2023-02-08 10:57:03,4.8,https://www.coreos-tracking.es/sms.php,20.199.17.199,38,0,0.0,0.0,0.0
198,1083,2023-02-08 10:57:00,2.3,https://www.coreos-tracking.es/sms-error.php,20.199.17.199,44,0,0.0,0.0,0.0
199,1084,2023-02-08 10:56:56,4.0,https://www.coreos-tracking.es/pay.php,20.199.17.199,38,0,0.0,0.0,0.0
200,1114,2023-02-08 10:55:33,4.1,https://trust-wallet.at/,109.206.243.15,24,0,0.0,0.0,0.0
201,1115,2023-02-08 10:55:23,5.0,https://travelsify.com.cn/,155.94.151.164,26,0,0.0,0.0,0.0
202,1117,2023-02-08 10:55:12,3.2,http://storage.googleapis.com/iadsdsakdskkds0040.appspot.com/3245tgredswer4fe.html,142.250.65.240,82,9,0.1097560975609756,0.0,0.0
203,1120,2023-02-08 10:55:04,5.0,https://tatcurriercompany.com/wp-content/themes/review/index.html,23.94.191.90,65,0,0.0,1.0,0.0
204,1124,2023-02-08 10:54:45,7.3,https://steamnconmutiy.com/profles/76561197960279933,185.149.120.37,52,17,0.3269230769230769,25.0,0.0
205,1128,2023-02-08 10:54:36,6.7,https://steamcommunlinty.com/profile/86534105614658836,185.149.120.37,54,17,0.3148148148148148,25.0,0.0
206,1136,2023-02-08 10:54:13,5.2,https://securiteservicemobile.yolasite.com/,104.18.1.251,43,0,0.0,7.0,0.0
207,1145,2023-02-08 10:53:33,4.0,https://pro.avalancheid.com/,104.21.12.169,28,0,0.0,2.0,0.0
208,1146,2023-02-08 10:53:28,4.2,https://premium180.web-hosting.com/~bluevznb/ad.php?url=Ly8vbW9iaWxlYXJhYmljL2xvZ2luLz8mYW1wO2k9TDJTR0s=,162.0.209.168,104,12,0.1153846153846153,0.0,0.0
209,1158,2023-02-08 10:52:58,1.8,https://myxsuit.abcdkuat9.cyou/,20.38.4.152,31,1,0.032258064516129,0.0,1.0
210,1165,2023-02-08 10:52:15,5.4,https://myfavoritegiveaways.com/sweeps/ipad/fdx/chat/ipad-v.php?cep=f1uRoYJybxB3Ip7v0SJVWsd_Q0PRlVLfSmO6c8over3z1RcJ_34mwG9kRKfXRmBpRm4Um904G3--NmgtDRleeq610GGNFQmWVEGRJxMpMf9dLSKwzwL5OMR2G4QiteSzwOKs83BDhBOpPOuEg0pVNuM0iTTpxKNl0zYQ7M84dF_rq6EkbbxWP82paViXpK7K4a3I9Ze1xHkvu8WyJ-8-ksOpRbGgm6NxmZ-1w2tFfIQ6xuEuOTf801Dhds8MC9ypAkXDTtmWiRknyf9BaCy7SBocNMbvHaiOAodxtc2ZyONq28xMOF2IUvLYzLvGBDMpy2B1q7ih7ajoYBuJMcuJuWpTiWPrIogE93T_NIII4iH_YJBFUhOOD2q0f2ndCAwH8zulqPislBfwAOxJY4R5hvdDRImVjAgNg49bE1mmoHgNS-yOX1jNgRL8ly1zA4GxfoLuJ_xxzuzWiYXP9_S3jqRfRYzegnqdxHBhMPJFKatFzQIU6V3AGWNyGHJOSip0&lptoken=16a475b4818f00b38088&target=ts3171-sms-del-us&cpv=0.0&externalid=1675808267.892920-186383661-77869,45.55.65.228,687,134,0.1950509461426492,8.0,0.0
211,1169,2023-02-08 10:52:07,3.0,https://littlepumpkins.co.nz/wp-content/plugins/dokan-lite/includes/Order/--/agricole-remot/bb52042c531dcdb/region.php?particulier,34.80.229.13,130,8,0.0615384615384615,0.0,0.0
212,1171,2023-02-08 10:51:57,5.6,https://linhkapp.top/,216.83.44.232,21,0,0.0,0.0,0.0
213,1176,2023-02-08 10:51:37,2.6,https://invoicportwayjndjijeo.z13.web.core.windows.net/,20.209.41.14,55,2,0.0363636363636363,1.0,0.0
214,1177,2023-02-08 10:51:34,7.3,https://ing-daten.reverent-banach.185-237-15-118.plesk.page/main/login1/delogin/194.34.134.148/login/,185.237.15.118,101,23,0.2277227722772277,0.0,3.0
215,1219,2023-02-08 10:49:33,5.5,http://secure-auth.co.uk/?rid=0wmcugq,18.135.46.116,37,1,0.027027027027027,7.0,1.0
216,1224,2023-02-08 10:49:23,4.6,https://documents-charterconstructions.myportfolio.com/,151.101.128.119,55,0,0.0,0.0,0.0
217,1226,2023-02-08 10:49:19,2.2,https://dev-xsswsgbne.pantheonsite.io/wp-content/S0CGR22,2620:12a:8001::1,56,3,0.0535714285714285,1.0,0.0
218,1228,2023-02-08 10:49:15,4.2,https://devbusnet.comexeos.com/okay/tre/dcsigns/index.php,148.253.153.215,57,0,0.0,1.0,0.0
219,1230,2023-02-08 10:49:05,1.6,http://sddq.ca/,167.114.17.32,15,0,0.0,0.0,1.0
220,1237,2023-02-08 10:48:34,4.8,https://commune-zahretmedien.tn/-/e45e14d28bd8df40613d0b7a2bd05ba7/execution.html?validation=e1s1,213.186.33.186,97,20,0.2061855670103092,23.0,0.0
221,1238,2023-02-08 10:48:32,4.8,https://commune-zahretmedien.tn/-/d8d5b845c07181994bae50c72e6f076d/execution.html?validation=e1s1,213.186.33.186,97,23,0.2371134020618556,23.0,0.0
222,1239,2023-02-08 10:48:31,4.8,https://commune-zahretmedien.tn/-/c2499c73543bc320fcd89f103de464be/execution.html?validation=e1s1,213.186.33.186,97,22,0.2268041237113402,23.0,0.0
223,1240,2023-02-08 10:48:29,4.8,https://commune-zahretmedien.tn/-/a95939d20f8289f2d47a2415d882232b/execution.html?validation=e1s1,213.186.33.186,97,26,0.268041237113402,23.0,0.0
224,1241,2023-02-08 10:48:27,4.8,https://commune-zahretmedien.tn/-/928a1cb5eda893400259b1df8ea896e5/execution.html?validation=e1s1,213.186.33.186,97,22,0.2268041237113402,23.0,0.0
225,1242,2023-02-08 10:48:24,4.8,https://commune-zahretmedien.tn/-/8cfce1f1cffe804839b5e551bbde8b53/execution.html?validation=e1s1,213.186.33.186,97,18,0.1855670103092783,23.0,0.0
226,1243,2023-02-08 10:48:22,4.8,https://commune-zahretmedien.tn/-/883d1c0b942b33c2a50e5e949b3adc4f/execution.html?validation=e1s1,213.186.33.186,97,21,0.2164948453608247,23.0,0.0
227,1244,2023-02-08 10:48:20,4.8,https://commune-zahretmedien.tn/-/510c145bf9585b1a1092b8d7827eb04d/execution.html?validation=e1s1,213.186.33.186,97,24,0.2474226804123711,23.0,0.0
228,1245,2023-02-08 10:48:17,3.2,https://commune-zahretmedien.tn/-/153ae16718594b1b265f63b4ffe26a03/execution.html?validation=e1s1,213.186.33.186,97,24,0.2474226804123711,23.0,0.0
229,1247,2023-02-08 10:48:07,3.1,https://ciptaalamprima.com/ALFA_DATA/redi.php?id=3mail@b.c,128.199.168.192,58,1,0.0172413793103448,0.0,0.0
230,1251,2023-02-08 10:44:28,2.1,https://border-fd.smartertechnologies.com/,2620:1ec:4e:1::40,42,0,0.0,0.0,0.0
231,1255,2023-02-08 10:44:19,5.4,https://bhplpkb.cn/,155.94.151.164,19,0,0.0,0.0,0.0
232,1259,2023-02-08 10:43:57,6.0,https://bafybeier7vvxh66a4jnaec2iurg3o7eok5z33vkenibyn2rrnswk7pbfni.ipfs.w3s.link/,2606:4700::6812:1634,82,13,0.1585365853658536,0.0,0.0
233,1299,2023-02-08 10:40:48,4.9,https://5fgfgfg4g4g4fg4ss.blogspot.com/,142.250.80.65,39,5,0.1282051282051282,0.0,0.0
234,1308,2023-02-08 10:40:24,5.6,https://365winners.com/,104.219.248.99,23,3,0.1304347826086956,0.0,0.0
235,1319,2023-02-08 10:39:42,1.9,http://rematespatagonia.cl/,198.23.58.113,27,0,0.0,1.0,0.0
236,1323,2023-02-08 10:39:30,6.6,http://pold.builderallwppro.com/wp-content/plugins/r/tracking/fV5EjH/msg.php,65.111.165.109,76,1,0.0131578947368421,1.0,0.0
237,1326,2023-02-08 10:39:22,1.4,http://oygytdj.cn/,155.94.151.164,18,0,0.0,0.0,0.0
238,1328,2023-02-08 10:39:01,6.3,http://neutrinocms.com/otp.html,45.33.28.35,31,0,0.0,25.0,10.0
239,1330,2023-02-08 10:38:50,6.0,http://moncadeauillustre.fr/naza/index%20(1).html,2001:41d0:301::30,49,3,0.0612244897959183,0.0,0.0
240,1333,2023-02-08 10:38:42,4.8,http://luonsoieroeri04.click/?lang=he,103.18.7.151,37,2,0.054054054054054,0.0,0.0
241,1334,2023-02-08 10:38:38,5.5,http://luonsoieroeri04.click/,103.18.7.151,29,2,0.0689655172413793,0.0,0.0
242,1338,2023-02-08 10:38:24,4.3,http://kkarskeanlog.azurewebsites.net/,20.119.0.28,38,0,0.0,2.0,0.0
243,1340,2023-02-08 10:38:20,6.2,http://joeroundxx006.web.app/,2620:0:890::100,29,3,0.1034482758620689,0.0,0.0
244,1341,2023-02-08 10:38:17,6.4,http://joeroundxx006.firebaseapp.com/,2620:0:890::100,37,3,0.081081081081081,0.0,0.0
245,1342,2023-02-08 10:38:15,5.7,http://joeroundxx004.web.app/,2620:0:890::100,29,3,0.1034482758620689,0.0,0.0
246,1343,2023-02-08 10:38:13,5.9,http://joeroundxx004.firebaseapp.com/,2620:0:890::100,37,3,0.081081081081081,0.0,0.0
247,1344,2023-02-08 10:38:11,5.7,http://joeroundxx003.web.app/,2620:0:890::100,29,3,0.1034482758620689,0.0,0.0
248,1345,2023-02-08 10:38:09,6.4,http://joeroundxx003.firebaseapp.com/,2620:0:890::100,37,3,0.081081081081081,0.0,0.0
249,1346,2023-02-08 10:38:07,5.7,http://joeroundxx002.web.app/,199.36.158.100,29,3,0.1034482758620689,0.0,0.0
250,1347,2023-02-08 10:38:05,5.9,http://joeroundxx002.firebaseapp.com/,2620:0:890::100,37,3,0.081081081081081,0.0,0.0
251,1348,2023-02-08 10:38:02,5.7,http://joeroundxx001.web.app/,2620:0:890::100,29,3,0.1034482758620689,0.0,0.0
252,1349,2023-02-08 10:38:00,5.9,http://joeroundxx001.firebaseapp.com/,199.36.158.100,37,3,0.081081081081081,0.0,0.0
253,1350,2023-02-08 10:37:57,4.3,http://jamestandctankrental-dot-azure-projectfiles.uk.r.appspot.com/,142.250.176.212,68,0,0.0,0.0,0.0
254,1360,2023-02-08 10:37:33,1.9,http://gvjzgeg.cn/,155.94.151.164,18,0,0.0,0.0,0.0
255,1369,2023-02-08 10:36:54,1.9,http://escortoutcall.net/--/18469/Login.html,160.153.129.235,44,5,0.1136363636363636,1.0,0.0
256,1374,2023-02-08 10:36:46,1.9,http://dev-reduceexpress.pantheonsite.io/?email=a@a.c,2620:12a:8001::2,53,0,0.0,0.0,0.0
257,1375,2023-02-08 10:36:44,1.9,http://deal-day.sgp1.digitaloceanspaces.com/sections/index.html,103.253.144.208,63,1,0.0158730158730158,0.0,0.0
258,1398,2023-02-08 10:36:02,6.0,http://c1711957.ferozo.com/,2800:6c0:2::8f,27,7,0.2592592592592592,18.0,0.0
259,1401,2023-02-08 10:35:54,1.9,http://body-setting.sfo2.digitaloceanspaces.com/flats/index.html,138.68.32.225,64,1,0.015625,0.0,0.0
260,1406,2023-02-08 10:35:39,2.7,http://att-yaho-mail.weebly.com/,199.34.228.53,32,0,0.0,3.0,0.0
261,1408,2023-02-08 10:35:34,3.4,http://annestrabach.wixsite.com/monsite,199.15.163.135,39,0,0.0,8.0,0.0
262,1410,2023-02-08 10:35:29,1.9,http://accfoto.ro/wp/swa/webmail-op.jp,95.214.135.115,38,0,0.0,0.0,0.0
263,1411,2023-02-08 10:35:26,4.5,http://accept-banking.earthosting.eu.org/signIn.goreturnSiteIndicator=GAIEC&langPref=es-us&request_locale=es-us&capturemode=N&newuser=false&bcIP=F/?i=1,185.27.134.128,151,1,0.0066225165562913,0.0,0.0
264,1412,2023-02-08 10:35:23,6.3,http://accept-banking.earthosting.eu.org/signIn.goreturnSiteIndicator=GAIEC&langPref=es-us&request_locale=es-us&capturemode=N&newuser=false&bcIP=F?i=1,185.27.134.128,150,1,0.0066666666666666,0.0,0.0
265,1419,2023-02-08 10:35:03,5.9,http://3.6.100.218/alk.php,3.6.100.218,26,8,0.3076923076923077,0.0,0.0
266,1423,2023-02-08 10:34:54,5.9,http://104.196.190.189/alk.php,104.196.190.189,30,12,0.4,0.0,0.0
267,1436,2023-02-08 07:06:08,5.2,https://sites.google.com/view/pingrolbtinternet-mail/btinternet-mail,2607:f8b0:4006:816::200e,68,0,0.0,3.0,0.0
268,1438,2023-02-08 07:06:02,3.0,https://s.id/NedCrs,45.126.58.78,19,0,0.0,0.0,0.0
269,1440,2023-02-08 07:05:55,5.1,https://segundaviaoniine.com/?gclid=EAIaIQobChMIi5GB0tiE_QIVF_7ICh1bCQ1IEAAYASAAEgJAcfD_BwE,104.21.51.169,91,5,0.0549450549450549,2.0,0.0
270,1441,2023-02-08 07:05:52,3.5,https://segundaviaoniine.com/?gclid=EAIaIQobChMI5Zqa0tiE_QIVSe_ICh0Z0gJ0EAAYASAAEgLySvD_BwE,2606:4700:3035::ac43:b701,91,5,0.0549450549450549,2.0,0.0
272,1454,2023-02-08 07:03:39,5.5,https://bit.ly/intBper,67.199.248.11,22,0,0.0,2.0,0.0
273,1456,2023-02-08 07:03:32,2.6,https://amc-pesquisar-cupons.com/e3ce9e2a3eb77cdec331235a4/checkout/pagamento,20.226.8.39,77,13,0.1688311688311688,12.0,0.0
274,1457,2023-02-08 07:03:29,5.6,https://9490w89439238945823983298.azurefd.net/,2620:1ec:4e:1::40,46,24,0.5217391304347826,0.0,0.0
275,1463,2023-02-08 07:02:59,7.0,http://liquida-fevereiro-2023.com/589458/265841i/product.php,20.171.115.9,60,16,0.2666666666666666,20.0,0.0
276,1466,2023-02-08 07:02:23,5.5,http://20.94.62.51/,20.94.62.51,19,8,0.4210526315789473,4.0,0.0
277,1467,2023-02-08 02:19:52,5.8,http://zpr.io/LjHyW89erLhh,54.84.122.232,26,2,0.0769230769230769,0.0,0.0
278,1470,2023-02-08 02:19:42,5.9,https://yapk-60780.web.app/,199.36.158.100,27,5,0.1851851851851851,0.0,0.0
279,1471,2023-02-08 02:19:41,6.1,https://yapk-60780.firebaseapp.com/,199.36.158.100,35,5,0.1428571428571428,0.0,0.0
280,1492,2023-02-08 02:18:54,3.8,https://upstrackingid-9432a.web.app/,2620:0:890::100,36,4,0.1111111111111111,0.0,0.0
281,1493,2023-02-08 02:18:53,5.5,https://upstrackingid-9432a.firebaseapp.com/,2620:0:890::100,44,4,0.0909090909090909,0.0,0.0
282,1494,2023-02-08 02:18:51,4.0,https://undergrdf.firebaseapp.com/,199.36.158.100,34,0,0.0,1.0,0.0
283,1499,2023-02-08 02:18:39,4.3,https://surgery-tips.com/max/trackingresult.php,62.148.185.2,47,0,0.0,23.0,0.0
284,1509,2023-02-08 02:18:21,3.2,https://speitssc.org/assets/dashboard/img/events/index.html,45.143.81.43,59,0,0.0,0.0,0.0
285,1512,2023-02-08 02:17:57,1.9,https://rewhg-mtt3.web.app/,199.36.158.100,27,1,0.037037037037037,0.0,0.0
286,1513,2023-02-08 02:17:55,1.9,https://rewhg-mtt3.firebaseapp.com/,199.36.158.100,35,1,0.0285714285714285,0.0,0.0
287,1521,2023-02-08 02:17:40,1.9,https://page-review-manage-d5901.web.app/,2620:0:890::100,41,4,0.0975609756097561,0.0,0.0
288,1522,2023-02-08 02:17:39,1.9,https://page-review-manage-d5901.firebaseapp.com/,199.36.158.100,49,4,0.0816326530612244,0.0,0.0
289,1523,2023-02-08 02:17:37,1.9,https://page-review-89685.web.app/,199.36.158.100,34,5,0.1470588235294117,0.0,0.0
290,1524,2023-02-08 02:17:36,1.9,https://page-review-89685.firebaseapp.com/,2620:0:890::100,42,5,0.119047619047619,0.0,0.0
291,1525,2023-02-08 02:17:34,1.9,https://owashdy.web.app/,199.36.158.100,24,0,0.0,0.0,0.0
292,1526,2023-02-08 02:17:33,1.9,https://owashdy.firebaseapp.com/,2620:0:890::100,32,0,0.0,0.0,0.0
293,1536,2023-02-08 02:17:13,1.9,https://nlb-racun.web.app/,199.36.158.100,26,0,0.0,0.0,0.0
294,1537,2023-02-08 02:17:11,1.9,https://nlb-racun.firebaseapp.com/,2620:0:890::100,34,0,0.0,0.0,0.0
295,1572,2023-02-08 02:15:49,1.9,https://faucingdare.web.app/,199.36.158.100,28,0,0.0,0.0,0.0
296,1573,2023-02-08 02:15:47,1.9,https://faucingdare.firebaseapp.com/,199.36.158.100,36,0,0.0,0.0,0.0
297,1581,2023-02-08 02:15:34,1.9,https://ejusdemfarin.web.app/,2620:0:890::100,29,0,0.0,1.0,0.0
298,1582,2023-02-08 02:15:32,1.9,https://ejusdemfarin.firebaseapp.com/,2620:0:890::100,37,0,0.0,1.0,0.0
299,1590,2023-02-08 02:15:03,1.9,https://chuneroua.web.app/,199.36.158.100,26,0,0.0,0.0,0.0
300,1591,2023-02-08 02:15:00,1.9,https://chuneroua.firebaseapp.com/,199.36.158.100,34,0,0.0,0.0,0.0
301,1592,2023-02-08 02:14:46,1.9,https://apnjuneargo.web.app/,199.36.158.100,28,0,0.0,1.0,0.0
302,1593,2023-02-08 02:14:44,1.9,https://apnjuneargo.firebaseapp.com/,2620:0:890::100,36,0,0.0,1.0,0.0
303,1614,2023-02-08 02:14:16,1.9,https://adrescotargo.web.app/,2620:0:890::100,29,0,0.0,1.0,0.0
304,1615,2023-02-08 02:14:14,1.9,https://adrescotargo.firebaseapp.com/,2620:0:890::100,37,0,0.0,1.0,0.0
305,1620,2023-02-08 02:13:54,1.9,http://cr44129.tw1.ru/3afcf146e926208/region.php?particulier#_3afcf146e9262086d,2a03:6f00:1::5c35:7627,79,27,0.3417721518987341,25.0,0.0
306,1621,2023-02-08 02:13:52,1.9,http://cr44129.tw1.ru/,92.53.118.39,22,6,0.2727272727272727,25.0,0.0
307,1622,2023-02-08 02:13:50,1.9,http://cq35806.tw1.ru/85de3e3f6b34dfc/region.php?particulier#_85de3e3f6b34dfc85,92.53.118.39,79,22,0.2784810126582278,25.0,0.0
308,1623,2023-02-08 02:13:47,1.9,http://cq35806.tw1.ru/,2a03:6f00:1::5c35:7627,22,6,0.2727272727272727,25.0,0.0
309,1624,2023-02-08 02:13:45,1.9,http://cp79944.tw1.ru/39e398162565b24/region.php?particulier#_39e398162565b24bf,92.53.118.39,79,32,0.4050632911392405,25.0,0.0
310,1625,2023-02-08 02:13:43,1.9,http://cp79944.tw1.ru/,92.53.118.39,22,6,0.2727272727272727,25.0,0.0
311,1626,2023-02-08 02:13:42,1.9,http://cl76077.tw1.ru/cacdcc151fca178/region.php?particulier#_cacdcc151fca178eb,2a03:6f00:1::5c35:7627,79,18,0.2278481012658227,25.0,0.0
312,1627,2023-02-08 02:13:40,1.9,http://cl76077.tw1.ru/,2a03:6f00:1::5c35:7627,22,6,0.2727272727272727,25.0,0.0
313,1628,2023-02-08 02:13:37,1.9,http://ci91045.tw1.ru/dc4e2858a02737b/region.php?particulier#_dc4e2858a02737bb5,2a03:6f00:1::5c35:7627,79,27,0.3417721518987341,25.0,0.0
314,1629,2023-02-08 02:13:35,1.9,http://ci91045.tw1.ru/,2a03:6f00:1::5c35:7627,22,6,0.2727272727272727,25.0,0.0
315,1630,2023-02-08 02:13:33,1.9,http://cb97040.tw1.ru/ce2559721142b9d/region.php?particulier#_ce2559721142b9dcd,2a03:6f00:1::5c35:7627,79,28,0.3544303797468354,25.0,0.0
316,1631,2023-02-08 02:13:31,1.9,http://cb97040.tw1.ru/,92.53.118.39,22,6,0.2727272727272727,25.0,0.0
317,1632,2023-02-08 02:13:29,1.9,http://ca82556.tw1.ru/e25f26f6ef7b296/region.php?particulier#_e25f26f6ef7b296b5,92.53.118.39,79,25,0.3164556962025316,25.0,0.0
318,1633,2023-02-08 02:13:28,1.9,http://ca82556.tw1.ru/,92.53.118.39,22,6,0.2727272727272727,25.0,0.0
319,1635,2023-02-08 00:53:16,1.9,http://theoklahomalawyer.com/came/index.html,192.254.235.177,44,0,0.0,0.0,0.0
320,1639,2023-02-08 00:53:01,1.9,https://w0y0bz.webwave.dev/lib/w0y0bz/RFQ02062023-ldslhqdl.html,185.30.124.158,63,12,0.1904761904761904,1.0,0.0
321,1642,2023-02-08 00:52:41,1.9,https://titledeks.com/v3/signin/,198.177.123.178,32,1,0.03125,1.0,0.0
322,1643,2023-02-08 00:52:30,1.9,https://shrill-waterfall-d54d.delilahshannon-19-8-5-9-0-4.workers.dev/?bbre=MrwAapdDGZXoUmltufYOcKCJ,172.67.160.150,100,9,0.09,2.0,0.0
323,1646,2023-02-08 00:52:07,1.9,https://recouvrement-netflix.fr/,179.43.154.223,32,0,0.0,4.0,0.0
324,1650,2023-02-08 00:51:46,1.9,https://nchu-onedrive.ppyicu.workers.dev/?sso_reload=true,2606:4700:3034::ac43:978b,57,0,0.0,2.0,0.0
325,1660,2023-02-08 00:51:14,1.9,https://invoice6534ba5d.myportfolio.com/,151.101.192.119,40,5,0.125,0.0,0.0
326,1664,2023-02-08 00:50:58,1.9,https://holy-surf-b568.beesoapdsffsdf.workers.dev/,104.21.41.131,50,3,0.06,2.0,0.0
327,1667,2023-02-08 00:50:49,1.9,https://giggexpress-dot-exceldocsverification.uk.r.appspot.com/,2607:f8b0:4004:c07::99,63,0,0.0,0.0,0.0
328,1673,2023-02-08 00:50:05,1.9,https://chargerlogistics-dot-exceldocsverification.uk.r.appspot.com/,172.253.122.153,68,0,0.0,0.0,0.0
329,1679,2023-02-08 00:49:32,1.9,https://b8439r.w3spaces.com/i06/06.html,2600:9000:2509:1800:b:df74:43c0:93a1,39,9,0.2307692307692307,5.0,0.0
330,1687,2023-02-08 00:49:15,4.4,https://20-220-161-190.cprapid.com/localdepot-ups-delivery/,20.220.161.190,59,11,0.1864406779661017,22.0,1.0
331,1690,2023-02-08 00:48:59,3.8,http://metamask78.com,38.45.125.10,21,2,0.0952380952380952,1.0,0.0
332,1700,2023-02-07 22:35:11,6.9,http://x04320.com/,154.215.17.93,18,5,0.2777777777777778,0.0,0.0
333,1702,2023-02-07 22:35:05,3.8,http://www.u1932426.cp.regruhosting.ru/,31.31.198.233,39,7,0.1794871794871795,1.0,0.0
334,1703,2023-02-07 22:35:01,3.8,http://www.u1929832.cp.regruhosting.ru/,2a00:f940:2:2:1:4:0:109,39,7,0.1794871794871795,1.0,0.0
335,1713,2023-02-07 22:34:32,5.7,http://www.maintia.com/post/BIbAZTGkMv4847,102.219.176.81,42,4,0.0952380952380952,25.0,0.0
336,1714,2023-02-07 22:34:30,7.2,http://www.maintia.com/post/BIbAZTGkMv4516/,102.219.176.81,43,4,0.0930232558139534,25.0,0.0
337,1715,2023-02-07 22:34:28,7.2,http://www.maintia.com/post/BIbAZTGkMv4346/,102.219.176.81,43,4,0.0930232558139534,25.0,0.0
338,1716,2023-02-07 22:34:26,6.2,http://www.maintia.com/post/BIbAZTGkMv4181/,102.219.176.81,43,4,0.0930232558139534,25.0,0.0
339,1721,2023-02-07 22:34:15,1.9,http://www.iberoluso.com/rd.php,185.2.4.116,31,0,0.0,0.0,0.0
340,1722,2023-02-07 22:34:13,1.9,http://www.gpticketshop.com/en/start.html,2a00:1158:5:573::,41,0,0.0,25.0,0.0
341,1723,2023-02-07 22:34:10,1.9,http://www.gofivestarholiday.com/ADHL/GlobalSources/,213.128.77.82,52,0,0.0,0.0,0.0
342,1726,2023-02-07 22:34:04,1.9,http://www.efelarome.com/ES/LESS9382JS/ESATEESF433BVSEDKA/3428433/,2a00:f940:2:2:1:1:0:215,66,14,0.2121212121212121,1.0,0.0
343,1734,2023-02-07 22:33:39,1.9,http://whattstapp.com/,8.210.237.21,22,0,0.0,25.0,0.0
344,1740,2023-02-07 22:33:26,3.9,http://us-ps9.top/,155.94.144.130,18,1,0.0555555555555555,2.0,0.0
345,1741,2023-02-07 22:33:24,3.4,http://us-ps11.top/,155.94.144.130,19,2,0.1052631578947368,2.0,0.0
346,1742,2023-02-07 22:33:22,4.3,http://uspieass.com/,34.125.143.251,20,0,0.0,0.0,0.0
347,1743,2023-02-07 22:33:20,5.1,http://usa-robinhoodlogin.mystrikingly.com/,18.164.124.61,43,0,0.0,6.0,2.0
348,1747,2023-02-07 22:33:01,3.4,http://u1934124.cp.regruhosting.ru/,31.31.198.226,35,7,0.2,1.0,0.0
349,1749,2023-02-07 22:32:57,3.8,http://u1934040.cp.regruhosting.ru/,37.140.192.138,35,7,0.2,1.0,0.0
350,1751,2023-02-07 22:32:53,5.9,http://u1933885.cp.regruhosting.ru/,31.31.198.147,35,7,0.2,1.0,0.0
