,Date_Time,Score,URL,IP,Length,digits,digit_ratio,Hyperlinks,Sus_Words
18748,2023-01-26 21:28:59,5.7,https://www.donetechnologies.com/newDocument/334/2423/_987.html,172.66.43.97,63,10,0.15873015873015872,2.0,0.0
18753,2023-01-26 21:28:40,6.4,https://web.mtsn1siak.com/page-648836601/2fa.html,202.74.238.227,49,11,0.22448979591836735,1.0,0.0
18754,2023-01-26 21:28:38,6.4,https://web.mtsn1siak.com/page-648836601/,202.74.238.227,41,10,0.24390243902439024,1.0,0.0
18778,2023-01-26 21:27:42,4.1,https://storage.googleapis.com/rdrcdhl/rdrdhlUnsub.html,142.251.111.128,55,0,0.0,0.0,0.0
18795,2023-01-26 21:26:58,3.5,https://saudefarma.pt/app/,185.12.116.100,26,0,0.0,0.0,0.0
18803,2023-01-26 21:26:44,2.8,https://rb.gy/cvxiwd,13.248.133.123,20,0,0.0,1.0,0.0
18806,2023-01-26 21:26:38,4.3,https://pcampbelldd2f.myportfolio.com/,151.101.128.119,38,1,0.02631578947368421,0.0,0.0
18823,2023-01-26 21:26:12,6.2,https://nxb.ueh.edu.vn/ZA160364321396/30876489055/clients/randza.php,203.113.172.41,68,23,0.3382352941176471,0.0,0.0
18825,2023-01-26 21:26:07,4.6,https://ndelec.fr/gemt/lnkl/ios/oauth2/,2001:41d0:301::30,39,1,0.02564102564102564,5.0,0.0
18826,2023-01-26 21:26:06,4.5,https://navi9.com/?openid.ns=bZsT23YMLVkbhS8WGcM879iM6rkPG0&openid.mode=w3mKjuYEPXaKmyihzzKZ1vCH6Y0acl&openid.return_to=05aTGwDG7zBDz95pRFLx81lG2dNmg3&openid.identity=kg7qU0u2uuZR720CVUV8TWRxZfZgUj&openid.claimed_id=1MKuCoBauBjptKfihUlxDA6jtA5S38,185.149.120.5,246,34,0.13821138211382114,0.0,0.0
18827,2023-01-26 21:26:03,1.5,https://naughty-germain.185-225-73-22.plesk.page/,185.225.73.22,49,10,0.20408163265306123,0.0,0.0
18846,2023-01-26 21:25:18,4.2,https://kafedam.com/wp-includes/hol/AMENCN-1?email=3mail@b.c,163.44.198.61,60,2,0.03333333333333333,1.0,0.0
18850,2023-01-26 21:25:08,4.5,https://inforegihtofuses.com/,89.117.188.49,29,0,0.0,1.0,0.0
18854,2023-01-26 21:25:01,2.5,https://hospitaldeovalle.cl/images/MemberSupportNavyFederalCU.HTM,200.73.115.38,65,0,0.0,25.0,0.0
18855,2023-01-26 21:24:56,5.6,https://hiqain.com/,2606:4700:3037::6815:12c3,19,0,0.0,2.0,0.0
18856,2023-01-26 21:24:50,4.1,http://shaw6.godaddysites.com/,13.248.243.5,30,1,0.03333333333333333,2.0,0.0
18861,2023-01-26 21:24:38,6.1,https://filedn.eu/lrQe4xEqBCvmOQBaoWg1Ndk/web3.html,45.131.244.47,51,3,0.058823529411764705,0.0,0.0
18874,2023-01-26 21:24:19,4.1,http://secure-us.blogspot.com/,2607:f8b0:4006:81c::2001,30,0,0.0,3.0,0.0
18875,2023-01-26 21:24:18,3.8,http://secured-shareserver-gmfsteelgroup-1note.myportfolio.com/,151.101.0.119,63,1,0.015873015873015872,0.0,0.0
18880,2023-01-26 21:24:11,6.4,https://documentloading.com/viewer/c36ca4ecd9934777ae28657b8bd73bb2,149.56.163.96,67,19,0.2835820895522388,0.0,0.0
18881,2023-01-26 21:24:10,5.0,https://document-filereview.myportfolio.com/,151.101.128.119,44,0,0.0,0.0,0.0
18895,2023-01-26 21:23:24,5.2,https://builder-quote.gsdev.co.uk/updaterequired/T-on/,89.255.132.83,54,0,0.0,0.0,0.0
18901,2023-01-26 21:22:16,6.0,https://bafybeier66h35pfmpmvoncpsa3neg5stl5zrnlnpp23nm4jbxe2sxmbu6m.ipfs.w3s.link/zoom.html,104.18.22.52,91,13,0.14285714285714285,0.0,0.0
18902,2023-01-26 21:22:15,6.0,https://bafybeiau7bztgtztrhx4rv6tjkwbaoukq73nq6pelhgb2db5riz6elxasu.ipfs.w3s.link/out4OLVfRFm.shtml,2606:4700::6812:1634,99,11,0.1111111111111111,3.0,0.0
18903,2023-01-26 21:22:13,5.2,https://bafybeiapf2imk3xqrrrmxbeipxnlbtf4s35dpfj7yled7vjk3cmsb7giue.ipfs.ipfs.joaoleitao.org/,93.108.44.16,93,9,0.0967741935483871,0.0,1.0
18906,2023-01-26 21:22:07,4.2,https://att-109597-103250.weeblysite.com/,199.34.228.97,41,12,0.2926829268292683,0.0,0.0
18908,2023-01-26 21:22:03,4.8,https://aol-mail-0nline.webflow.io/,151.101.2.132,35,1,0.02857142857142857,1.0,0.0
18914,2023-01-26 21:21:55,6.1,https://alas.edu.ar/wp-content/themes/Atlantis/images/album/zPhp6sH109c5XxrPz2oxNuFoRmNsFPNFggbz/photos/index.shtml?e=3mail@b.c,69.61.45.77,127,7,0.05511811023622047,15.0,0.0
18915,2023-01-26 21:21:53,7.0,https://agency.crostracker.com/.phpintel4/V54B21896B872D2321FF0C8E896B896B872D232872D2329B39A81030916550F11106E1C01D169EFC157F7896B872D232896B872D232E6Av/en/mail/,2607:f1c0:100f:f000::25a,162,83,0.5123456790123457,0.0,0.0
18919,2023-01-26 21:21:44,2.4,https://accesogaliciaas.a2hosted.com/,68.66.226.121,37,1,0.02702702702702703,1.0,0.0
18937,2023-01-26 21:21:00,4.9,https://21stcenturyequipmentllc.myportfolio.com/,151.101.64.119,48,2,0.041666666666666664,0.0,0.0
18948,2023-01-26 21:20:33,3.6,http://pangikailogold.com/,66.29.130.139,26,0,0.0,4.0,0.0
18950,2023-01-26 21:20:29,2.8,http://outlike.byethost8.com/?i_1,185.27.134.231,33,2,0.06060606060606061,0.0,0.0
18954,2023-01-26 21:20:21,1.0,http://nsp.koshicampus.edu.np/assets/empresashome/de,103.180.120.225,52,0,0.0,1.0,0.0
18956,2023-01-26 21:20:17,7.3,http://network-support.us/landing/form/6bfb4539-0b6b-4c7c-bc93-8421c1606bef,3.225.208.62,75,19,0.25333333333333335,0.0,0.0
18957,2023-01-26 21:20:14,5.0,http://ndnmag.fr/en/e11c49a06a3d73045503eb14a172a1c0/execution.html?validation=e1s1,46.182.4.120,83,24,0.2891566265060241,0.0,0.0
18958,2023-01-26 21:20:12,5.0,http://ndnmag.fr/en/d883307904a6a7a0978e3f6c62b6c906/execution.html?validation=e1s1,46.182.4.120,83,25,0.30120481927710846,0.0,0.0
18959,2023-01-26 21:20:10,5.0,http://ndnmag.fr/en/ce629a0e1b820649e390cee79a629d93/execution.html?validation=e1s1,46.182.4.120,83,23,0.27710843373493976,0.0,0.0
18960,2023-01-26 21:20:08,5.0,http://ndnmag.fr/en/cd4415691f98ccaff3ae01646fe7e1b0/execution.html?validation=e1s1,46.182.4.120,83,20,0.24096385542168675,0.0,0.0
18961,2023-01-26 21:20:06,5.0,http://ndnmag.fr/en/cbc0e926dee1b4bef5a5b6651699091c/execution.html?validation=e1s1,46.182.4.120,83,20,0.24096385542168675,0.0,0.0
18962,2023-01-26 21:20:04,5.0,http://ndnmag.fr/en/c1bed4d2b1c4d7b8b687ea1e847e2e4f/execution.html?validation=e1s1,46.182.4.120,83,18,0.21686746987951808,0.0,0.0
18963,2023-01-26 21:20:02,5.0,http://ndnmag.fr/en/ba77286503c67c8fb12d924f21fbf58f/execution.html?validation=e1s1,46.182.4.120,83,22,0.26506024096385544,0.0,0.0
18964,2023-01-26 21:20:00,5.0,http://ndnmag.fr/en/a152d6d931fcf71bc6bdb8cc38774af7/execution.html?validation=e1s1,46.182.4.120,83,19,0.2289156626506024,0.0,0.0
18965,2023-01-26 21:19:59,5.0,http://ndnmag.fr/en/67f6f1449596be7454f2bd73cbaadab6/execution.html?validation=e1s1,46.182.4.120,83,20,0.24096385542168675,0.0,0.0
18966,2023-01-26 21:19:57,5.0,http://ndnmag.fr/en/595f1f4746f7f4667aab2c2a253f8470/execution.html?validation=e1s1,46.182.4.120,83,24,0.2891566265060241,0.0,0.0
18967,2023-01-26 21:19:56,5.0,http://ndnmag.fr/en/53fbc31106b1f79058c719103e7194d1/execution.html?validation=e1s1,46.182.4.120,83,26,0.3132530120481928,0.0,0.0
18968,2023-01-26 21:19:55,5.0,http://ndnmag.fr/en/43b40f4f5a976d6bc9f312e911f0e294/execution.html?validation=e1s1,46.182.4.120,83,23,0.27710843373493976,0.0,0.0
18969,2023-01-26 21:19:53,5.0,http://ndnmag.fr/en/2bad70cbd9b781091bc8b1fe394028c6/execution.html?validation=e1s1,46.182.4.120,83,21,0.25301204819277107,0.0,0.0
18970,2023-01-26 21:19:51,5.0,http://ndnmag.fr/en/249274a67e19e3b5bfeb30e67c6a129d/execution.html?validation=e1s1,46.182.4.120,83,22,0.26506024096385544,0.0,0.0
18971,2023-01-26 21:19:50,3.4,http://ndnmag.fr/en/1aa01af6dd2c32c5778dfb7b9ad951d0/execution.html?validation=e1s1,46.182.4.120,83,19,0.2289156626506024,0.0,0.0
18972,2023-01-26 21:19:48,3.4,http://ndnmag.fr/en/19604e955e3c0e733edf09666a1d1dd8/execution.html?validation=e1s1,46.182.4.120,83,23,0.27710843373493976,0.0,0.0
18973,2023-01-26 21:19:45,3.4,http://ndnmag.fr/en/191b542b28fae8ac1f9e027021569de2/execution.html?validation=e1s1,46.182.4.120,83,23,0.27710843373493976,0.0,0.0
18974,2023-01-26 21:19:43,2.1,http://myparcel-upsorder.com/,72.167.79.215,29,0,0.0,1.0,0.0
18984,2023-01-26 21:19:22,5.1,http://js.9usq.workers.dev/c342bb9c-a3a8-4a23-9879-1952a12b038d/oauth2/authorize?client_id=00000003-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&resource=00000003-0000-0ff1-ce00-000000000000&scope=openid&nonce=eb5864554cc6a9b2983b5217246eac428f342aee018f9437-d8bbf84822194b088cd2aab174f6aa1783d0dd4c19fe761a2deeea34af133e34&redirect_uri=https://9usq-my.sharepoint.com/_forms/default.aspx&state=od0w&claims=%7B%22id_token%22:%7B%22xms_cc%22:%7B%22values%22:[%22cp1%22]%7D%7D%7D&wsucxt=1&cobrandid=11bd8083-87e0-41b5-bb78-0bc43c8a8e8a&client-request-id=05fb8fa0-70fe-2000-0d9b-fbe70a3855a0&sso_reload=true,2606:4700:3036::ac43:b5ab,638,214,0.335423197492163,2.0,0.0
18986,2023-01-26 21:19:20,2.2,http://iscep-krediononayla.com/,92.204.223.91,31,0,0.0,1.0,0.0
18989,2023-01-26 21:19:16,2.4,http://intelligencepublique.ma/reservas/,195.201.57.212,40,0,0.0,1.0,0.0
18994,2023-01-26 21:19:05,3.5,http://fantastic-praline-b9a270.netlify.app/,2600:1f18:2489:8202::c8,44,4,0.09090909090909091,0.0,0.0
18996,2023-01-26 21:19:01,2.4,http://elliottconnection-melissa-murray-personal-document-access.myportfolio.com/,151.101.64.119,81,0,0.0,0.0,0.0
19000,2023-01-26 21:18:56,3.4,http://dr-hoffrichter.de/1.php,2001:8d8:100f:f000::203,30,1,0.03333333333333333,0.0,0.0
19002,2023-01-26 21:18:53,4.7,http://document2-be2c0.firebaseapp.com/,199.36.158.100,39,3,0.07692307692307693,0.0,0.0
19010,2023-01-26 21:18:39,2.2,http://collabland-validate.firebaseapp.com/,199.36.158.100,43,0,0.0,0.0,0.0
19013,2023-01-26 21:18:35,5.6,http://cl38815.tw1.ru/compte/,2a03:6f00:1::b039:d290,29,6,0.20689655172413793,25.0,0.0
19014,2023-01-26 21:18:33,2.2,http://cdreldorado.edu.co/,2606:4700:3034::ac43:8391,26,0,0.0,2.0,0.0
19015,2023-01-26 21:18:32,5.1,http://c2541481.ferozo.com/step-4.php,200.58.111.50,37,8,0.21621621621621623,1.0,0.0
19016,2023-01-26 21:18:30,5.6,http://c2541481.ferozo.com/step-3.php,200.58.111.50,37,8,0.21621621621621623,1.0,0.0
19017,2023-01-26 21:18:28,5.1,http://c2541481.ferozo.com/step-2.php,200.58.111.50,37,8,0.21621621621621623,1.0,0.0
19018,2023-01-26 21:18:26,5.6,http://c2541481.ferozo.com/hotmailverifi/Pin.html,200.58.111.50,49,7,0.14285714285714285,1.0,0.0
19019,2023-01-26 21:18:24,5.6,http://c2541481.ferozo.com/,200.58.111.50,27,7,0.25925925925925924,1.0,0.0
19020,2023-01-26 21:18:22,4.7,http://b-t-104780xq87.weeblysite.com/,199.34.228.96,37,8,0.21621621621621623,0.0,0.0
19025,2023-01-26 21:18:07,5.9,http://bafybeieottpbttufls4jzxsc26gxias4jyzxwzgbmrvev77ocorkrlc6oe.ipfs.cf-ipfs.com/,104.17.96.13,84,7,0.08333333333333333,0.0,2.0
19026,2023-01-26 21:18:05,5.5,http://bafybeicpuhb32j37a67mjkxv6c2mksqgnrom7z6bvooljfkvjbiu4a6a4a.ipfs.dweb.link/,209.94.90.1,82,13,0.15853658536585366,0.0,0.0
19027,2023-01-26 21:18:04,3.5,http://azurefunda.com/,20.49.104.49,22,0,0.0,2.0,0.0
19031,2023-01-26 21:17:56,2.0,http://altawon-water-leakage-discovery.com/,107.172.154.8,43,0,0.0,3.0,0.0
19034,2023-01-26 21:17:52,3.9,http://agent.joinf.cn/facebook?u=aH&r=R0cHM6Ly93d3cuZmFjZWJvb2suY29tL2xvZ2luL2RldmljZS1iYXNlZC9yZWd1bGFyL2xvZ2luLz9sb2dpbl9hdHRlbXB0PTEmbHd2PTExMA==,47.91.149.178,148,21,0.14189189189189189,24.0,0.0
19036,2023-01-26 21:17:45,2.4,http://acikdenizv2.de/,190.14.39.135,22,1,0.045454545454545456,14.0,0.0
19041,2023-01-26 21:17:22,1.9,http://35.225.252.145:8080/das.php,35.225.252.145,34,15,0.4411764705882353,0.0,0.0
19042,2023-01-26 21:17:21,1.9,http://177.107.171.2:8878/das.php,177.107.171.2,33,14,0.42424242424242425,0.0,0.0
19064,2023-01-26 19:38:50,2.0,http://renzyproducts.com/,205.144.171.210,25,0,0.0,0.0,0.0
19067,2023-01-26 19:38:37,4.7,http://appgrimesyng14qw4ubxoy4w97l23p.co.vu/,47.254.238.68,44,8,0.18181818181818182,0.0,0.0
19072,2023-01-26 18:11:12,2.5,https://tinyurl.com/28j4th9k,2606:4700:10::6814:8b41,28,4,0.14285714285714285,1.0,1.0
19077,2023-01-26 18:10:02,2.4,https://attupdateinx.boxmode.io/,209.192.137.208,32,0,0.0,6.0,0.0
19083,2023-01-26 16:43:29,2.5,https://safty-reconfirm-page.start.page/,2606:4700::6812:19d2,40,0,0.0,2.0,0.0
19085,2023-01-26 16:43:24,2.0,https://nhi1ll.web.app/host:-web.hotmail.com:0329,199.36.158.100,49,5,0.10204081632653061,0.0,0.0
19088,2023-01-26 16:42:58,6.0,https://credelesc.netsys.mom/conta.php,104.21.33.205,38,0,0.0,2.0,0.0
19097,2023-01-26 16:42:13,1.5,http://cooperativa-brs.com/,192.64.119.89,27,0,0.0,1.0,0.0
19110,2023-01-26 15:14:19,5.0,https://chatbot.origin.com.my/assets/css/api.php,18.140.0.205,48,0,0.0,0.0,0.0
19119,2023-01-26 13:46:19,6.0,https://www-magazine-com-2.rds.land/magazine-fatura?gclid=EAIaIQobChMIwoOnlozl_AIVDNWRCh158QDUEAAYAyAAEgI_z_D_BwE,34.68.90.188,113,4,0.035398230088495575,0.0,0.0
19120,2023-01-26 13:46:17,5.2,https://www-magazine-com-2.rds.land/magazine-fatura?gclid=EAIaIQobChMI3uqYgP7k_AIVCDaRCh2-_wlDEAAYAiAAEgIN-_D_BwE,34.68.90.188,113,4,0.035398230088495575,0.0,0.0
19129,2023-01-26 13:45:49,2.2,https://tinyurl.com/5n8tbrdd,172.67.1.225,28,2,0.07142857142857142,1.0,1.0
19152,2023-01-26 13:43:34,2.3,https://attupdatein.boxmode.io/,209.192.137.208,31,0,0.0,6.0,0.0
19156,2023-01-26 13:43:28,5.1,http://revisioneportalebper.com/,81.88.53.74,32,0,0.0,7.0,0.0
19207,2023-01-26 09:25:44,5.0,http://www.yyfoot-spa.com/rev/MyGov/personal.html,23.111.140.130,49,0,0.0,1.0,0.0
19208,2023-01-26 09:25:43,5.5,http://www.yyfoot-spa.com/rev/MyGov/otp.html,23.111.140.130,44,0,0.0,1.0,0.0
19209,2023-01-26 09:25:42,5.5,http://www.yyfoot-spa.com/rev/MyGov/otp2.html,23.111.140.130,45,1,0.022222222222222223,1.0,0.0
19210,2023-01-26 09:25:40,5.0,http://www.yyfoot-spa.com/rev/MyGov/index2.html,23.111.140.130,47,1,0.02127659574468085,1.0,0.0
19211,2023-01-26 09:25:39,2.7,http://www.yyfoot-spa.com/rev/MyGov/,23.111.140.130,36,0,0.0,1.0,0.0
19226,2023-01-26 09:25:07,3.1,http://www.secured.tr-ziraatbankasi.com/,107.175.91.10,40,0,0.0,1.0,1.0
19231,2023-01-26 09:24:43,2.8,http://www.qu-o.mx/,198.49.23.145,19,0,0.0,25.0,0.0
19233,2023-01-26 09:24:39,5.4,http://www.parscom.com.au/secure/MyGov/personal.html,116.0.23.213,52,0,0.0,0.0,0.0
19234,2023-01-26 09:24:37,5.9,http://www.parscom.com.au/secure/MyGov/otp.html,116.0.23.213,47,0,0.0,0.0,0.0
19235,2023-01-26 09:24:35,5.9,http://www.parscom.com.au/secure/MyGov/otp2.html,116.0.23.213,48,1,0.020833333333333332,0.0,0.0
19236,2023-01-26 09:24:34,5.4,http://www.parscom.com.au/secure/MyGov/index2.html,116.0.23.213,50,1,0.02,0.0,0.0
19237,2023-01-26 09:24:32,3.5,http://www.parscom.com.au/secure/MyGov/,116.0.23.213,39,0,0.0,0.0,0.0
19242,2023-01-26 09:24:24,2.2,http://www.nathanandcandy.com/broad/,192.3.201.55,36,0,0.0,0.0,0.0
19244,2023-01-26 09:24:18,2.5,http://www.mashangyoushu.cn/das.php,39.96.24.137,35,0,0.0,0.0,0.0
19247,2023-01-26 09:24:10,6.3,http://www.kahuyq-hp.am/wp-admin/amex/amginers/asbthy/dax/email_sec.php,91.199.38.161,71,0,0.0,0.0,0.0
19248,2023-01-26 09:24:09,5.8,http://www.kahuyq-hp.am/wp-admin/amex/amginers/asbthy/dax/active_apa.php,91.199.38.161,72,0,0.0,0.0,0.0
19249,2023-01-26 09:24:07,2.0,http://www.kahuyq-hp.am/wp-admin/amex/amginers/asbthy/dax/,91.199.38.161,58,0,0.0,0.0,0.0
19250,2023-01-26 09:24:05,5.1,http://www.highlightsnft.online/,34.149.87.45,32,0,0.0,13.0,0.0
19252,2023-01-26 09:24:02,6.7,http://www.hamegam.com/Akus/96d4e683799b85699c170e16e958c1a9/,85.9.66.227,61,24,0.39344262295081966,9.0,2.0
19253,2023-01-26 09:23:59,6.7,http://www.hamegam.com/Akus/756f29f999e4da6fe20ef3aec2995b30/,85.9.66.227,61,19,0.3114754098360656,9.0,2.0
19257,2023-01-26 09:23:50,4.9,http://www.e-serviceparts.info/landingpages/dd263864-38a2-466a-be2f-4e5ec6c5e042/ijkxg0asogeltwdcad3pysf9dacu7vh61kbfydcqrg,13.225.63.52,123,26,0.21138211382113822,4.0,0.0
19261,2023-01-26 09:23:41,6.5,http://www.dogsrewards.com/wp-includes/amex/amginers/asbthy/dax/email_sec.php,162.241.152.221,77,0,0.0,1.0,0.0
19262,2023-01-26 09:23:40,6.0,http://www.dogsrewards.com/wp-includes/amex/amginers/asbthy/dax/active_apa.php,162.241.152.221,78,0,0.0,1.0,0.0
19263,2023-01-26 09:23:39,2.1,http://www.dogsrewards.com/wp-includes/amex/amginers/asbthy/dax/,162.241.152.221,64,0,0.0,1.0,0.0
19264,2023-01-26 09:23:38,3.2,http://www.dhl-vietnam.com/,103.28.36.108,27,0,0.0,0.0,0.0
19271,2023-01-26 09:23:22,5.7,http://www.cancuntoursunlimited.com/multiphp/img/outlook.com/,107.180.24.253,61,0,0.0,1.0,0.0
19273,2023-01-26 09:23:18,5.4,http://www.belforprevention.fr/wp-content/plugins/ghohmwp/@247@/GlobalSources/,2001:41d0:301::28,78,3,0.038461538461538464,0.0,0.0
19286,2023-01-26 09:22:59,3.0,http://www.airportcabchicago.com/write/shaw/manage/,64.29.151.221,51,0,0.0,19.0,2.0
19293,2023-01-26 09:22:39,5.8,http://wizhotdadoscodcxxenv-1990186.ryd.wafaicloud.com/ades/login/aces.php?ac=01,185.206.135.134,80,9,0.1125,0.0,0.0
19294,2023-01-26 09:22:37,5.0,http://wessexwater.co.uk.therobinhuntteam.com/,69.49.244.31,46,0,0.0,0.0,0.0
19295,2023-01-26 09:22:36,4.1,http://webmail.nebcc.com/roundcubemail/,216.239.133.253,39,0,0.0,1.0,1.0
19296,2023-01-26 09:22:35,4.6,http://wakibanga.com/,105.174.43.226,21,0,0.0,1.0,0.0
19299,2023-01-26 09:22:24,2.3,http://uetwpv.webwave.dev/,185.73.228.142,26,0,0.0,0.0,0.0
19303,2023-01-26 09:22:16,6.7,https://xemaybaotin.vn/wp-content/litespeed/ccss/au/b76b5c1/Login.php,103.116.104.238,69,4,0.057971014492753624,15.0,0.0
19304,2023-01-26 09:22:14,6.3,https://xemaybaotin.vn/wp-content/litespeed/ccss/au/b76b5c1/,103.116.104.238,60,4,0.06666666666666667,15.0,0.0
19305,2023-01-26 09:22:12,6.7,https://xemaybaotin.vn/wp-content/litespeed/ccss/au/adff3e0/Login.php,103.116.104.238,69,2,0.028985507246376812,15.0,0.0
19306,2023-01-26 09:22:09,4.3,https://www--wellsfargo--com--xp49329d48d6c.wsipv6.com/es/,157.185.163.113,58,9,0.15517241379310345,20.0,0.0
19308,2023-01-26 09:22:02,4.2,https://www.ndnmag.fr/en/f9ab3aca2005100a24161a951f0f5670/execution.html?validation=e1s1,46.182.4.120,88,24,0.2727272727272727,0.0,0.0
19309,2023-01-26 09:22:01,4.2,https://www.ndnmag.fr/en/e6ae79a34a9ab062603a6b4ff22e732b/execution.html?validation=e1s1,46.182.4.120,88,21,0.23863636363636365,0.0,0.0
19310,2023-01-26 09:21:59,4.2,https://www.ndnmag.fr/en/c6986194454cc4b0e3c03ac20bfcf16b/execution.html?validation=e1s1,46.182.4.120,88,21,0.23863636363636365,0.0,0.0
19311,2023-01-26 09:21:58,4.2,https://www.ndnmag.fr/en/b3d45636edf3aa8ecde92a69f377f784/execution.html?validation=e1s1,46.182.4.120,88,20,0.22727272727272727,0.0,0.0
19312,2023-01-26 09:21:56,4.2,https://www.ndnmag.fr/en/a34bbf63f4cbddba54cd69c1d390aeb9/execution.html?validation=e1s1,46.182.4.120,88,16,0.18181818181818182,0.0,0.0
19313,2023-01-26 09:21:54,4.2,https://www.ndnmag.fr/en/9c26f3f1e1d3cb9a8e91d9ea0cabbe08/execution.html?validation=e1s1,46.182.4.120,88,17,0.19318181818181818,0.0,0.0
19314,2023-01-26 09:21:52,4.2,https://www.ndnmag.fr/en/8d71c1c9ec76424f05a843d57b421053/execution.html?validation=e1s1,46.182.4.120,88,25,0.2840909090909091,0.0,0.0
19315,2023-01-26 09:21:51,4.2,https://www.ndnmag.fr/en/8d4d45c6d017f094b4ed8d59ba095837/execution.html?validation=e1s1,46.182.4.120,88,23,0.26136363636363635,0.0,0.0
19316,2023-01-26 09:21:50,4.2,https://www.ndnmag.fr/en/84569bfa623016046d9776550f7e2695/execution.html?validation=e1s1,46.182.4.120,88,28,0.3181818181818182,0.0,0.0
19317,2023-01-26 09:21:49,4.2,https://www.ndnmag.fr/en/80b3d7d83cd16cfd446ed5daa7b990e3/execution.html?validation=e1s1,46.182.4.120,88,19,0.2159090909090909,0.0,0.0
19318,2023-01-26 09:21:47,4.2,https://www.ndnmag.fr/en/79daa70875e8ee5b540a90ef0ff5495c/execution.html?validation=e1s1,46.182.4.120,88,21,0.23863636363636365,0.0,0.0
19319,2023-01-26 09:21:45,4.2,https://www.ndnmag.fr/en/750281f5e2812f89740f5b3acc273584/execution.html?validation=e1s1,46.182.4.120,88,26,0.29545454545454547,0.0,0.0
19320,2023-01-26 09:21:44,4.2,https://www.ndnmag.fr/en/72df5d446b8da61d7ec1f6b491cb1123/execution.html?validation=e1s1,46.182.4.120,88,21,0.23863636363636365,0.0,0.0
19321,2023-01-26 09:21:42,4.2,https://www.ndnmag.fr/en/6bd3cec8195a946f2b44ef34c6a35e9b/execution.html?validation=e1s1,46.182.4.120,88,20,0.22727272727272727,0.0,0.0
19322,2023-01-26 09:21:40,4.2,https://www.ndnmag.fr/en/6b6f856785fedc0c15bf40416d8be119/execution.html?validation=e1s1,46.182.4.120,88,22,0.25,0.0,0.0
19323,2023-01-26 09:21:39,4.2,https://www.ndnmag.fr/en/622644e12225b8681edde00656316a9c/execution.html?validation=e1s1,46.182.4.120,88,26,0.29545454545454547,0.0,0.0
19324,2023-01-26 09:21:38,4.2,https://www.ndnmag.fr/en/48c5bda6b611b8d022f75b921acbadd9/execution.html?validation=e1s1,46.182.4.120,88,19,0.2159090909090909,0.0,0.0
19325,2023-01-26 09:21:36,4.2,https://www.ndnmag.fr/en/3fe14b3129020e601bee05eab7c9ecac/execution.html?validation=e1s1,46.182.4.120,88,19,0.2159090909090909,0.0,0.0
19326,2023-01-26 09:21:35,4.2,https://www.ndnmag.fr/en/3ae5c95685b63e44de455566cfedc1fb/execution.html?validation=e1s1,46.182.4.120,88,20,0.22727272727272727,0.0,0.0
19327,2023-01-26 09:21:34,4.2,https://www.ndnmag.fr/en/300ad5bce550b35f9cc0a79c1913d87b/execution.html?validation=e1s1,46.182.4.120,88,21,0.23863636363636365,0.0,0.0
19328,2023-01-26 09:21:32,4.2,https://www.ndnmag.fr/en/223d25e77dfacc1b27685641b138c8da/execution.html?validation=e1s1,46.182.4.120,88,22,0.25,0.0,0.0
19329,2023-01-26 09:21:30,4.2,https://www.ndnmag.fr/en/1fe5f00734b02fa694897688ab48f1e7/execution.html?validation=e1s1,46.182.4.120,88,24,0.2727272727272727,0.0,0.0
19330,2023-01-26 09:21:28,3.4,https://www.ndnmag.fr/en/071c35878650833ddb4b6b682f75ea81/execution.html?validation=e1s1,46.182.4.120,88,25,0.2840909090909091,0.0,0.0
19338,2023-01-26 09:21:13,2.7,https://www.coinbase1wallet.xyz/,52.74.31.116,32,1,0.03125,0.0,0.0
19354,2023-01-26 09:20:37,5.7,https://westernunionva.com/,152.32.253.6,27,0,0.0,3.0,0.0
19356,2023-01-26 09:20:28,6.3,https://verify-sars-cov2.com/wp-admin/js/quak/next.php,85.13.130.21,54,1,0.018518518518518517,0.0,0.0
19361,2023-01-26 09:20:16,4.4,https://turnaroundsupport.co.za/kundenkonto/indexx.html,154.0.162.36,55,0,0.0,12.0,0.0
19369,2023-01-26 09:19:59,1.4,https://tbwcshop.com/centor-idimoas-UNH-400x39.htm,198.57.197.98,50,5,0.1,0.0,0.0
19377,2023-01-26 09:19:37,4.0,https://sojibrwd.github.io/Facebook-Test,185.199.109.153,40,0,0.0,0.0,0.0
19380,2023-01-26 09:19:21,1.9,https://s42lkd.webwave.dev/lib/s42lkd/PO-ldcuuw59.html,185.73.228.142,54,6,0.1111111111111111,1.0,0.0
19383,2023-01-26 09:19:17,2.2,https://royalmail.delay-info.com/,81.161.229.196,33,0,0.0,1.0,0.0
19388,2023-01-26 09:19:04,3.0,https://pedrodevvv.github.io/instagram_interface_clone,2606:50c0:8000::153,54,0,0.0,0.0,0.0
19395,2023-01-26 09:18:42,6.2,https://magazine.bbcomvoceju.com/magazine/,2606:4700:3034::6815:41f,42,0,0.0,2.0,0.0
19398,2023-01-26 09:18:37,5.6,https://link.uinsgd.ac.id/63i8p,103.55.33.21,31,3,0.0967741935483871,0.0,0.0
19400,2023-01-26 09:18:33,4.2,https://lauraohmintl-dot-azure-projectfiles.uk.r.appspot.com/,2607:f8b0:4004:c08::99,61,0,0.0,0.0,0.0
19407,2023-01-26 09:18:23,5.2,https://jpf2.xmtel.com/,23.106.130.175,23,1,0.043478260869565216,17.0,1.0
